,turnover,satisfaction,evaluation,projectCount,averageMonthlyHours,yearsAtCompany,workAccident,promotion,department,salary
443,1.0,0.81,0.98,5,245.0,5,0,0,IT,low
444,1.0,0.39,0.54,2,127.0,3,0,0,IT,low
445,1.0,0.09,0.94,6,283.0,5,0,0,IT,low
446,1.0,0.44,0.46,2,143.0,3,0,0,IT,low
447,1.0,0.1,0.84,5,298.0,4,0,0,IT,low
448,1.0,0.36,0.48,2,159.0,3,0,0,product_mng,low
449,1.0,0.81,0.92,5,239.0,5,0,0,product_mng,low
450,1.0,0.81,0.9,4,226.0,5,0,0,product_mng,medium
451,1.0,0.85,0.98,5,248.0,5,0,0,product_mng,medium
452,1.0,0.1,0.87,6,286.0,4,0,0,IT,medium
453,1.0,0.37,0.54,2,145.0,3,0,0,RandD,medium
454,1.0,0.09,0.97,7,254.0,4,1,0,RandD,medium
455,1.0,0.44,0.53,2,127.0,3,0,0,RandD,medium
456,1.0,0.86,0.93,5,223.0,5,0,0,RandD,medium
457,1.0,0.77,1.0,4,255.0,5,0,0,RandD,medium
458,1.0,0.41,0.48,2,136.0,3,0,0,marketing,medium
459,1.0,0.4,0.48,2,137.0,3,0,0,sales,medium
460,1.0,0.43,0.49,2,135.0,3,0,0,accounting,medium
461,1.0,0.43,0.5,2,137.0,3,0,0,support,medium
462,1.0,0.8,0.53,3,255.0,5,0,0,technical,high
463,1.0,0.8,0.85,4,273.0,5,0,0,management,low
464,1.0,0.82,0.98,5,234.0,5,0,0,marketing,medium
465,1.0,0.37,0.54,2,152.0,3,0,0,marketing,medium
466,1.0,0.37,0.48,2,134.0,3,0,0,marketing,medium
467,1.0,0.09,0.95,6,292.0,4,0,0,sales,medium
468,1.0,0.9,0.92,5,245.0,5,0,0,sales,low
469,1.0,0.41,0.52,2,159.0,3,0,0,sales,low
470,1.0,0.1,0.85,6,260.0,4,0,0,sales,low
471,1.0,0.44,0.53,2,149.0,3,0,0,sales,low
472,1.0,0.89,0.85,5,266.0,5,0,0,sales,low
473,1.0,0.42,0.56,2,149.0,3,0,0,sales,low
474,1.0,0.87,1.0,5,242.0,5,0,0,sales,low
475,1.0,0.45,0.57,2,134.0,3,0,0,sales,low
476,1.0,0.11,0.87,5,271.0,4,0,0,sales,low
477,1.0,0.09,0.79,6,275.0,4,0,0,sales,low
478,1.0,0.76,0.83,5,227.0,5,0,0,sales,low
479,1.0,0.11,0.96,7,277.0,5,0,0,sales,low
480,1.0,0.37,0.49,2,151.0,3,0,0,sales,low
481,1.0,0.1,0.79,6,274.0,4,0,0,sales,low
482,1.0,0.77,0.87,4,242.0,6,0,0,sales,low
483,1.0,0.42,0.54,2,143.0,3,1,0,sales,low
484,1.0,0.38,0.52,2,145.0,3,0,0,sales,low
485,1.0,0.32,0.95,5,172.0,2,0,0,sales,low
486,1.0,0.38,0.49,2,135.0,3,0,0,accounting,low
487,1.0,0.19,1.0,4,192.0,4,0,0,accounting,low
488,1.0,0.1,0.83,7,276.0,4,0,0,accounting,low
489,1.0,0.76,0.88,4,206.0,4,0,0,hr,medium
490,1.0,0.53,0.56,4,281.0,6,0,0,hr,medium
491,1.0,0.39,0.51,2,151.0,3,0,0,hr,medium
492,1.0,0.11,0.83,6,244.0,4,0,0,hr,medium
493,1.0,0.1,0.94,6,309.0,4,0,0,technical,medium
494,1.0,0.84,1.0,5,218.0,5,0,0,technical,medium
495,1.0,0.82,0.99,4,263.0,6,0,0,technical,medium
496,1.0,0.1,0.82,6,244.0,4,0,0,technical,medium
497,1.0,0.59,0.49,7,263.0,4,0,0,technical,medium
498,1.0,0.44,0.48,2,143.0,3,0,0,technical,medium
499,1.0,0.89,0.95,2,181.0,5,0,0,technical,medium
500,1.0,0.91,0.84,5,265.0,5,0,0,technical,medium
501,1.0,0.66,0.57,5,161.0,5,0,0,technical,high
502,1.0,0.11,0.87,7,282.0,5,0,0,technical,low
503,1.0,0.43,0.51,2,155.0,3,0,0,technical,medium
504,1.0,0.78,0.83,4,217.0,6,0,0,support,medium
505,1.0,0.11,0.97,6,289.0,5,0,0,support,medium
506,1.0,0.83,0.98,4,259.0,5,0,0,support,medium
507,1.0,0.39,0.54,2,158.0,3,0,0,support,low
508,1.0,0.38,0.55,2,158.0,3,0,0,support,low
509,1.0,0.37,0.57,2,155.0,3,0,0,support,low
510,1.0,0.44,0.48,2,146.0,3,0,0,support,low
511,1.0,0.53,0.85,2,164.0,5,0,0,support,low
512,1.0,0.09,0.96,6,259.0,4,0,0,support,low
513,1.0,0.11,0.89,6,293.0,4,0,0,support,low
514,1.0,0.83,0.96,5,275.0,5,0,0,support,low
515,1.0,0.88,1.0,5,219.0,6,1,0,technical,low
516,1.0,0.1,0.89,6,247.0,4,0,0,technical,low
517,1.0,0.09,0.86,7,309.0,4,0,0,technical,low
518,1.0,0.44,0.54,2,151.0,3,0,0,management,low
519,1.0,0.39,0.51,2,129.0,3,0,0,IT,low
520,1.0,0.87,0.94,4,274.0,5,0,0,IT,low
521,1.0,0.74,0.99,4,233.0,5,0,0,IT,low
522,1.0,0.1,0.95,7,289.0,4,0,0,IT,low
523,1.0,0.74,0.82,4,239.0,6,0,0,IT,low
524,1.0,0.75,0.99,5,221.0,5,0,0,product_mng,low
525,1.0,0.41,0.56,2,150.0,3,0,0,product_mng,low
526,1.0,0.41,0.45,2,144.0,3,1,0,product_mng,low
527,1.0,0.09,0.9,7,289.0,4,0,0,product_mng,low
528,1.0,0.09,0.8,6,301.0,5,0,0,IT,medium
529,1.0,0.39,0.57,2,145.0,3,0,0,accounting,medium
530,1.0,0.4,0.56,2,137.0,3,0,0,accounting,medium
531,1.0,0.37,0.54,2,131.0,3,1,0,hr,medium
532,1.0,0.1,0.84,6,246.0,4,0,0,hr,medium
533,1.0,0.43,0.51,2,136.0,3,0,0,hr,medium
534,1.0,0.75,0.85,5,240.0,6,1,0,marketing,medium
535,1.0,0.37,0.56,2,156.0,3,0,0,sales,medium
536,1.0,0.11,0.85,6,305.0,4,0,0,accounting,medium
537,1.0,0.45,0.45,2,154.0,3,1,0,support,medium
538,1.0,0.87,1.0,5,261.0,5,1,0,technical,medium
539,1.0,0.11,0.94,7,244.0,4,0,0,management,medium
540,1.0,0.45,0.54,2,129.0,3,0,0,marketing,high
541,1.0,0.81,0.87,4,254.0,5,0,0,marketing,low
542,1.0,0.77,0.91,5,236.0,5,0,0,marketing,medium
543,1.0,0.89,0.92,5,237.0,5,0,0,sales,medium
544,1.0,0.43,0.49,2,135.0,3,0,0,sales,medium
545,1.0,0.78,1.0,5,236.0,5,0,0,sales,medium
546,1.0,0.37,0.47,2,149.0,3,0,0,sales,low
547,1.0,0.37,0.5,2,141.0,3,0,0,sales,low
548,1.0,0.85,0.82,4,270.0,5,0,0,sales,low
549,1.0,0.41,0.47,2,138.0,3,0,0,sales,low
550,1.0,0.11,0.96,6,298.0,4,0,0,sales,low
551,1.0,0.75,0.99,5,254.0,5,0,0,sales,low
552,1.0,0.82,0.85,5,248.0,5,0,0,sales,low
553,1.0,0.79,1.0,5,257.0,6,0,0,sales,low
554,1.0,0.43,0.53,2,150.0,3,0,0,sales,low
555,1.0,0.1,0.9,7,281.0,4,0,0,sales,low
556,1.0,0.46,0.48,2,141.0,3,1,0,sales,low
557,1.0,0.43,0.57,2,157.0,3,0,0,sales,low
558,1.0,0.43,0.55,2,136.0,3,0,0,sales,low
559,1.0,0.11,0.8,7,296.0,4,0,0,sales,low
560,1.0,0.09,0.86,6,279.0,4,0,0,sales,low
561,1.0,0.37,0.53,2,131.0,3,0,0,sales,low
562,1.0,0.4,0.57,2,160.0,3,0,0,accounting,low
563,1.0,0.1,0.77,7,291.0,4,0,0,accounting,low
564,1.0,0.41,0.53,2,157.0,3,0,0,accounting,low
565,1.0,0.79,0.58,3,294.0,4,0,0,hr,low
566,1.0,0.11,0.79,7,310.0,4,0,0,hr,low
567,1.0,0.1,0.97,6,282.0,4,0,0,hr,medium
568,1.0,0.44,0.51,2,134.0,3,0,0,hr,medium
569,1.0,0.25,0.46,4,214.0,4,0,0,technical,medium
570,1.0,0.44,0.52,2,137.0,3,0,0,technical,medium
571,1.0,0.73,1.0,4,252.0,5,0,0,technical,medium
572,1.0,0.75,0.97,5,243.0,6,0,0,technical,medium
573,1.0,0.36,0.47,2,148.0,3,0,0,technical,medium
574,1.0,0.37,0.49,2,151.0,3,0,0,technical,medium
575,1.0,0.39,0.49,2,129.0,3,0,0,technical,medium
576,1.0,0.48,0.78,2,198.0,2,0,0,technical,medium
577,1.0,0.57,0.72,4,275.0,6,0,0,technical,medium
578,1.0,0.9,0.96,5,243.0,5,0,0,technical,medium
579,1.0,0.39,0.55,2,159.0,3,0,0,technical,high
580,1.0,0.44,0.51,2,145.0,3,0,0,support,low
581,1.0,0.81,0.88,5,242.0,5,0,0,support,medium
582,1.0,0.74,0.87,5,242.0,5,0,0,support,medium
583,1.0,0.44,0.56,2,145.0,3,0,0,support,medium
584,1.0,0.41,0.56,2,154.0,3,0,1,support,medium
585,1.0,0.4,0.51,2,139.0,3,0,0,support,low
586,1.0,0.46,0.57,2,152.0,3,0,0,support,low
587,1.0,0.8,0.83,2,211.0,3,0,0,support,low
588,1.0,0.87,0.9,5,258.0,5,0,0,support,low
589,1.0,0.39,0.54,2,155.0,3,0,0,support,low
590,1.0,0.38,0.55,2,148.0,3,0,0,support,low
591,1.0,0.66,0.67,2,255.0,3,0,0,technical,low
592,1.0,0.1,0.8,6,264.0,4,0,0,technical,low
593,1.0,0.37,0.54,2,132.0,3,0,0,technical,low
594,1.0,0.1,0.77,6,255.0,4,0,0,management,low
595,1.0,0.09,0.87,5,263.0,4,0,0,IT,low
596,1.0,0.86,0.84,5,222.0,5,0,0,IT,low
597,1.0,0.11,0.9,6,263.0,4,0,0,IT,low
598,1.0,0.37,0.46,2,157.0,3,0,0,IT,low
599,1.0,0.11,0.92,7,307.0,4,0,0,IT,low
600,1.0,0.77,0.98,5,259.0,6,0,0,product_mng,low
601,1.0,0.84,0.94,5,222.0,6,0,0,product_mng,low
602,1.0,0.1,0.84,7,250.0,4,0,0,product_mng,low
603,1.0,0.83,0.9,5,245.0,5,0,0,product_mng,low
604,1.0,0.11,0.79,6,292.0,4,0,0,IT,low
605,1.0,0.86,0.92,5,252.0,5,0,0,RandD,low
606,1.0,0.38,0.56,2,161.0,3,0,0,RandD,medium
607,1.0,0.11,0.88,5,250.0,4,0,0,RandD,medium
608,1.0,0.45,0.49,2,134.0,3,0,0,RandD,medium
609,1.0,0.1,0.85,7,279.0,4,0,0,RandD,medium
610,1.0,0.09,0.95,7,256.0,4,0,0,marketing,medium
611,1.0,0.39,0.53,2,127.0,3,0,0,sales,medium
612,1.0,0.37,0.47,2,138.0,3,1,0,accounting,medium
613,1.0,0.81,0.97,5,243.0,5,0,0,support,medium
614,1.0,0.09,0.9,7,296.0,4,0,0,technical,medium
615,1.0,0.1,0.88,7,267.0,4,0,0,management,medium
616,1.0,0.39,0.49,2,144.0,3,0,0,marketing,medium
617,1.0,0.83,0.95,4,251.0,5,0,0,marketing,medium
618,1.0,0.45,0.57,2,148.0,3,0,0,marketing,high
619,1.0,0.43,0.51,2,141.0,3,0,0,sales,low
620,1.0,0.8,0.75,3,268.0,2,0,0,sales,medium
621,1.0,0.1,0.86,6,247.0,4,0,0,sales,medium
622,1.0,0.1,0.55,2,247.0,4,0,0,sales,medium
623,1.0,0.36,0.52,2,146.0,3,0,0,sales,medium
624,1.0,0.38,0.5,2,140.0,3,0,0,sales,low
625,1.0,0.78,0.98,5,263.0,6,0,0,sales,low
626,1.0,0.44,0.49,2,145.0,3,0,0,sales,low
627,1.0,0.41,0.46,2,156.0,3,1,0,sales,low
628,1.0,0.72,0.85,5,244.0,6,0,0,sales,low
629,1.0,0.46,0.54,2,144.0,3,0,0,sales,low
630,1.0,0.1,0.9,7,286.0,4,0,0,sales,low
631,1.0,0.34,0.67,4,141.0,2,0,0,sales,low
632,1.0,0.11,0.89,6,260.0,5,0,0,sales,low
633,1.0,0.38,0.56,2,154.0,3,0,0,sales,low
634,1.0,0.82,0.92,5,225.0,5,0,0,sales,low
635,1.0,0.39,0.57,2,127.0,3,0,0,sales,low
636,1.0,0.44,0.53,2,140.0,3,0,0,sales,low
637,1.0,0.43,0.52,2,147.0,3,0,0,sales,low
638,1.0,0.84,0.83,4,227.0,5,0,0,accounting,low
639,1.0,0.43,0.48,2,153.0,3,0,0,accounting,low
640,1.0,0.37,0.52,2,128.0,3,0,0,accounting,low
641,1.0,0.74,0.97,4,228.0,5,0,0,hr,low
642,1.0,0.73,0.97,5,235.0,5,0,0,hr,low
643,1.0,0.37,0.47,2,148.0,3,0,0,hr,low
644,1.0,0.58,0.62,4,238.0,3,0,0,hr,low
645,1.0,0.4,0.54,2,141.0,3,0,0,technical,medium
646,1.0,0.51,0.83,5,249.0,4,0,0,technical,medium
647,1.0,0.46,0.5,2,151.0,3,0,0,technical,medium
648,1.0,0.45,0.54,2,129.0,3,0,0,technical,medium
649,1.0,0.46,0.5,2,156.0,3,0,0,technical,medium
650,1.0,0.39,0.45,2,134.0,3,0,0,technical,medium
651,1.0,0.09,0.88,6,269.0,4,0,0,technical,medium
652,1.0,0.09,0.77,6,290.0,4,0,0,technical,medium
653,1.0,0.37,0.51,2,132.0,3,0,0,technical,medium
654,1.0,0.1,0.89,7,308.0,4,0,0,technical,medium
655,1.0,0.77,1.0,4,232.0,5,0,0,technical,medium
656,1.0,0.79,0.86,5,235.0,5,0,0,support,medium
657,1.0,0.43,0.55,2,130.0,3,0,0,support,high
658,1.0,0.38,0.53,2,146.0,3,0,0,support,low
659,1.0,0.77,0.91,5,221.0,6,0,0,support,medium
660,1.0,0.44,0.5,2,130.0,3,0,0,support,medium
661,1.0,0.39,0.46,2,136.0,3,0,0,support,medium
662,1.0,0.78,0.89,5,274.0,6,0,0,support,medium
663,1.0,0.1,0.79,6,256.0,5,0,0,support,low
664,1.0,0.1,0.77,5,276.0,4,0,0,support,low
665,1.0,0.75,0.85,5,267.0,5,0,0,support,low
666,1.0,0.46,0.62,6,213.0,3,0,0,support,low
667,1.0,0.91,0.97,4,274.0,6,0,0,technical,low
668,1.0,0.1,0.92,6,258.0,4,0,0,technical,low
669,1.0,0.72,0.6,3,153.0,5,0,0,technical,low
670,1.0,0.11,0.95,6,245.0,4,0,0,management,low
671,1.0,0.11,0.94,6,264.0,4,0,0,IT,low
672,1.0,0.46,0.57,2,154.0,3,0,0,IT,low
673,1.0,0.37,0.46,2,149.0,3,0,0,IT,low
674,1.0,0.46,0.5,2,157.0,3,0,0,IT,low
675,1.0,0.43,0.57,2,127.0,3,0,0,IT,low
676,1.0,0.11,0.82,6,270.0,4,0,0,product_mng,low
677,1.0,0.73,0.89,5,236.0,6,0,0,product_mng,low
678,1.0,0.43,0.47,2,158.0,3,0,0,product_mng,low
679,1.0,0.86,1.0,5,229.0,5,0,0,product_mng,low
680,1.0,0.1,0.83,6,269.0,4,0,0,IT,low
681,1.0,0.4,0.49,2,128.0,3,0,0,sales,low
682,1.0,0.11,0.87,7,278.0,4,0,0,sales,low
683,1.0,0.86,0.98,3,158.0,5,0,0,sales,low
684,1.0,0.42,1.0,3,202.0,3,0,0,sales,medium
685,1.0,0.79,0.84,4,240.0,5,0,0,sales,medium
686,1.0,0.1,0.96,7,255.0,4,0,0,marketing,medium
687,1.0,0.09,0.92,7,254.0,4,0,0,sales,medium
688,1.0,0.09,0.82,6,257.0,4,0,0,accounting,medium
689,1.0,0.87,1.0,4,228.0,5,0,0,support,medium
690,1.0,0.36,0.49,2,145.0,3,0,0,technical,medium
691,1.0,0.42,0.75,3,218.0,4,0,0,management,medium
692,1.0,0.84,0.86,5,268.0,5,0,0,marketing,medium
693,1.0,0.1,0.83,6,278.0,4,0,0,marketing,medium
694,1.0,0.78,0.71,3,249.0,5,0,0,marketing,medium
695,1.0,0.35,0.99,3,236.0,4,0,0,sales,medium
696,1.0,0.1,0.81,7,291.0,4,0,0,sales,high
697,1.0,0.11,0.8,6,306.0,4,0,0,sales,low
698,1.0,0.43,0.48,2,135.0,3,0,0,sales,medium
699,1.0,0.38,0.45,2,156.0,3,0,0,sales,medium
700,1.0,0.46,0.54,2,143.0,3,0,0,sales,medium
701,1.0,0.89,0.82,4,243.0,5,0,0,sales,medium
702,1.0,0.45,0.5,2,147.0,3,0,0,sales,low
703,1.0,0.44,0.53,2,159.0,3,0,0,sales,low
704,1.0,0.74,0.54,5,216.0,3,0,0,sales,low
705,1.0,0.45,0.54,2,152.0,3,0,0,sales,low
706,1.0,0.79,0.93,4,226.0,5,0,0,sales,low
707,1.0,0.79,0.91,5,271.0,5,0,0,sales,low
708,1.0,0.11,0.87,6,255.0,4,0,0,sales,low
709,1.0,0.42,0.48,2,140.0,3,0,0,sales,low
710,1.0,0.64,0.9,6,252.0,2,0,0,sales,low
711,1.0,0.4,0.55,2,159.0,3,0,0,sales,low
712,1.0,0.84,0.98,5,270.0,5,0,0,sales,low
713,1.0,0.73,0.92,5,232.0,5,0,0,sales,low
714,1.0,0.4,0.51,2,144.0,3,0,0,accounting,low
715,1.0,0.36,0.45,2,127.0,3,0,0,accounting,low
716,1.0,0.43,0.47,2,131.0,3,0,0,accounting,low
717,1.0,0.11,0.78,6,243.0,4,0,0,hr,low
718,1.0,0.91,1.0,5,244.0,6,0,0,hr,low
719,1.0,0.8,1.0,5,260.0,5,0,0,hr,low
720,1.0,0.42,0.49,2,139.0,3,0,0,hr,low
721,1.0,0.31,0.87,4,184.0,3,0,0,technical,low
722,1.0,0.44,0.47,2,130.0,3,0,0,technical,low
723,1.0,0.38,0.54,2,135.0,3,0,0,technical,medium
724,1.0,0.45,0.56,2,146.0,3,0,0,technical,medium
725,1.0,0.43,0.46,2,149.0,3,0,0,technical,medium
726,1.0,0.45,0.46,2,153.0,3,1,0,technical,medium
727,1.0,0.43,0.57,2,160.0,3,0,0,technical,medium
728,1.0,0.43,0.49,2,160.0,3,0,0,technical,medium
729,1.0,0.09,0.83,6,282.0,4,0,0,technical,medium
730,1.0,0.43,0.47,2,128.0,3,0,0,technical,medium
731,1.0,0.79,0.94,4,232.0,5,0,0,technical,medium
732,1.0,0.85,0.58,3,226.0,2,0,0,support,medium
733,1.0,0.38,0.45,2,129.0,3,0,0,support,medium
734,1.0,0.11,0.92,7,255.0,4,0,0,support,medium
735,1.0,0.83,0.99,5,258.0,5,0,0,support,high
736,1.0,0.81,0.91,4,229.0,5,0,0,support,low
737,1.0,0.42,0.56,2,143.0,3,0,0,support,medium
738,1.0,0.11,0.87,6,257.0,4,0,0,support,medium
739,1.0,0.11,0.85,7,275.0,4,0,0,support,medium
740,1.0,0.1,0.89,7,291.0,4,0,0,support,medium
741,1.0,0.5,0.54,5,153.0,4,0,0,support,low
742,1.0,0.44,0.49,2,154.0,3,0,0,support,low
743,1.0,0.11,0.9,6,301.0,4,0,0,technical,low
744,1.0,0.39,0.52,2,134.0,3,0,0,technical,low
745,1.0,0.11,0.78,6,245.0,4,0,0,technical,low
746,1.0,0.36,0.5,2,132.0,3,0,0,management,low
747,1.0,0.43,0.51,2,130.0,3,0,0,IT,low
748,1.0,0.4,0.5,2,127.0,3,0,0,IT,low
749,1.0,0.86,0.84,4,246.0,6,0,0,IT,low
750,1.0,0.38,0.49,2,145.0,3,0,0,IT,low
751,1.0,0.46,0.45,2,138.0,3,0,1,IT,low
752,1.0,0.37,0.57,2,129.0,3,0,0,product_mng,low
753,1.0,0.43,0.52,2,150.0,3,0,0,product_mng,low
754,1.0,0.66,0.93,5,253.0,5,0,0,product_mng,low
755,1.0,0.37,0.48,2,160.0,3,0,0,product_mng,low
756,1.0,0.77,0.92,5,235.0,5,0,0,IT,low
757,1.0,0.38,0.55,2,151.0,3,0,0,sales,low
758,1.0,0.39,0.54,2,127.0,3,0,0,sales,low
759,1.0,0.41,0.55,2,151.0,3,0,0,sales,low
760,1.0,0.1,0.9,7,290.0,4,0,0,sales,low
761,1.0,0.09,0.93,6,249.0,4,0,0,sales,low
762,1.0,0.41,0.47,2,131.0,3,0,0,marketing,medium
763,1.0,0.39,0.46,2,159.0,3,0,0,sales,medium
764,1.0,0.83,0.99,4,223.0,5,0,0,accounting,medium
765,1.0,0.09,0.87,3,214.0,2,0,0,support,medium
766,1.0,0.75,0.81,5,227.0,5,0,0,technical,medium
767,1.0,0.44,0.54,2,127.0,3,0,0,management,medium
768,1.0,0.1,0.84,6,293.0,5,0,0,marketing,medium
769,1.0,0.42,0.46,2,141.0,3,0,0,marketing,medium
770,1.0,0.1,0.83,6,300.0,4,0,0,marketing,medium
771,1.0,0.1,0.86,6,309.0,4,0,0,sales,medium
772,1.0,0.31,0.77,4,149.0,3,0,0,sales,medium
773,1.0,0.42,0.54,2,159.0,3,0,0,sales,medium
774,1.0,0.38,0.5,2,152.0,3,0,0,sales,high
775,1.0,0.39,0.57,2,158.0,3,0,0,sales,low
776,1.0,0.1,0.97,6,254.0,5,0,0,sales,medium
777,1.0,0.11,0.93,6,294.0,4,0,0,sales,medium
778,1.0,0.1,0.92,7,269.0,4,0,0,sales,medium
779,1.0,0.11,0.9,7,247.0,4,0,0,sales,medium
780,1.0,0.44,0.65,3,271.0,4,0,0,sales,low
781,1.0,0.91,0.96,4,232.0,5,0,0,sales,low
782,1.0,0.72,1.0,4,245.0,5,0,0,sales,low
783,1.0,0.36,0.46,2,132.0,3,0,0,sales,low
784,1.0,0.44,0.57,2,131.0,3,0,0,sales,low
785,1.0,0.85,0.99,5,248.0,5,0,0,sales,low
786,1.0,0.78,0.93,5,225.0,5,0,0,sales,low
787,1.0,0.39,0.46,2,156.0,3,0,0,sales,low
788,1.0,0.78,0.81,3,222.0,2,0,0,sales,low
789,1.0,0.1,0.92,6,243.0,4,1,0,sales,low
790,1.0,0.23,0.99,4,204.0,4,1,0,accounting,low
791,1.0,0.11,0.87,6,301.0,4,0,0,accounting,low
792,1.0,0.9,0.83,5,259.0,5,0,0,accounting,low
793,1.0,0.91,0.89,4,247.0,5,0,0,hr,low
794,1.0,0.11,0.79,7,295.0,4,0,0,hr,low
795,1.0,0.43,0.54,2,150.0,3,0,0,hr,low
796,1.0,0.45,0.49,2,151.0,3,0,0,hr,low
797,1.0,0.11,0.91,5,291.0,4,0,0,technical,low
798,1.0,0.11,0.93,6,253.0,4,1,0,technical,low
799,1.0,0.43,0.5,2,161.0,3,0,0,technical,low
800,1.0,0.91,0.97,4,251.0,6,0,0,technical,low
801,1.0,0.43,0.55,2,153.0,3,0,0,technical,medium
802,1.0,0.85,0.82,5,264.0,6,0,0,technical,medium
803,1.0,0.1,0.77,6,310.0,4,0,0,technical,medium
804,1.0,0.81,0.95,5,266.0,5,0,0,technical,medium
805,1.0,0.36,0.62,4,237.0,2,0,0,technical,medium
806,1.0,0.45,0.54,2,138.0,3,0,0,technical,medium
807,1.0,0.86,1.0,5,227.0,5,0,0,technical,medium
808,1.0,0.71,1.0,4,300.0,5,0,0,support,medium
809,1.0,0.11,0.97,7,310.0,4,0,0,support,medium
810,1.0,0.84,0.93,5,236.0,5,0,0,support,medium
811,1.0,0.09,0.97,7,288.0,4,0,0,support,medium
812,1.0,0.38,0.49,2,127.0,3,0,0,support,medium
813,1.0,0.15,0.55,6,139.0,4,0,0,support,high
814,1.0,0.1,0.92,7,253.0,4,1,0,support,low
815,1.0,0.8,0.97,4,218.0,5,1,0,support,medium
816,1.0,0.84,0.97,5,251.0,5,0,0,support,medium
817,1.0,0.11,0.87,6,264.0,4,0,0,support,medium
818,1.0,0.89,0.79,3,149.0,2,0,0,support,medium
819,1.0,0.45,0.51,2,138.0,3,0,0,technical,low
820,1.0,0.11,0.93,7,284.0,4,0,0,technical,low
821,1.0,0.74,0.93,5,244.0,5,0,0,technical,low
822,1.0,0.41,0.5,2,128.0,3,0,0,management,low
823,1.0,0.44,0.53,2,154.0,3,0,0,IT,low
824,1.0,0.37,0.56,2,138.0,3,0,0,IT,low
825,1.0,0.11,0.86,6,308.0,4,0,0,IT,low
826,1.0,0.1,0.93,6,269.0,4,0,0,IT,low
827,1.0,0.7,0.74,6,136.0,3,0,0,IT,low
828,1.0,0.59,1.0,2,160.0,5,0,0,product_mng,low
829,1.0,0.38,0.53,2,138.0,3,0,0,product_mng,low
830,1.0,0.72,0.95,4,220.0,5,0,0,product_mng,low
831,1.0,0.73,1.0,5,274.0,5,0,0,product_mng,low
832,1.0,0.39,0.48,2,161.0,3,0,0,IT,low
833,1.0,0.89,0.82,5,224.0,6,0,0,RandD,low
834,1.0,0.89,1.0,4,260.0,5,0,0,RandD,low
835,1.0,0.11,0.78,6,300.0,4,1,0,RandD,low
836,1.0,0.43,0.56,2,133.0,3,0,0,RandD,low
837,1.0,0.09,0.93,6,308.0,4,0,0,RandD,low
838,1.0,0.81,0.9,5,238.0,6,0,0,marketing,low
839,1.0,0.37,0.53,2,126.0,3,0,0,sales,low
840,1.0,0.36,0.56,2,138.0,3,0,0,accounting,medium
841,1.0,0.11,0.85,6,299.0,4,0,0,support,medium
842,1.0,0.1,0.85,6,254.0,4,0,0,technical,medium
843,1.0,0.66,0.47,7,156.0,2,0,0,management,medium
844,1.0,0.39,0.47,2,152.0,3,0,0,marketing,medium
845,1.0,0.44,0.51,2,146.0,3,0,0,marketing,medium
846,1.0,0.1,0.84,6,253.0,4,0,0,marketing,medium
847,1.0,0.79,0.94,5,227.0,6,0,0,sales,medium
848,1.0,0.1,0.81,6,301.0,4,1,0,sales,medium
849,1.0,0.54,0.94,6,294.0,3,0,0,sales,medium
850,1.0,0.37,0.47,2,151.0,3,0,0,sales,medium
851,1.0,0.37,0.57,2,128.0,3,0,0,sales,medium
852,1.0,0.82,0.89,5,217.0,5,0,0,sales,high
853,1.0,0.45,0.52,2,160.0,3,0,0,sales,low
854,1.0,0.79,0.9,5,263.0,5,0,0,sales,medium
855,1.0,0.42,0.56,2,156.0,3,0,0,sales,medium
856,1.0,0.1,0.85,6,273.0,4,0,0,sales,medium
857,1.0,0.11,0.78,6,303.0,4,0,0,sales,medium
858,1.0,0.74,1.0,4,253.0,5,0,0,sales,low
859,1.0,0.1,0.93,6,270.0,4,0,0,sales,low
860,1.0,0.79,1.0,4,218.0,5,0,0,sales,low
861,1.0,0.43,0.48,2,144.0,3,0,0,sales,low
862,1.0,0.41,0.47,2,154.0,3,0,0,sales,low
863,1.0,0.39,0.55,2,146.0,3,0,0,sales,low
864,1.0,0.1,0.94,6,260.0,4,0,0,sales,low
865,1.0,0.82,0.85,5,218.0,5,0,0,sales,low
866,1.0,0.41,0.46,2,128.0,3,0,0,accounting,low
867,1.0,0.42,0.56,2,128.0,3,0,0,accounting,low
868,1.0,0.74,0.88,4,248.0,6,0,0,accounting,low
869,1.0,0.38,0.57,2,152.0,3,1,0,hr,low
870,1.0,0.39,0.56,2,126.0,3,0,0,hr,low
871,1.0,0.87,0.94,4,260.0,5,0,0,hr,low
872,1.0,0.1,0.9,5,263.0,4,0,0,hr,low
873,1.0,0.78,1.0,5,220.0,5,0,0,technical,low
874,1.0,0.14,0.73,7,282.0,5,0,0,technical,low
875,1.0,0.11,0.94,6,277.0,5,0,0,technical,low
876,1.0,0.91,0.94,5,257.0,5,0,0,technical,low
877,1.0,0.49,0.63,6,265.0,3,0,0,technical,low
878,1.0,0.38,0.47,2,143.0,3,0,0,technical,low
879,1.0,0.82,0.97,5,263.0,5,0,0,technical,medium
880,1.0,0.38,0.88,3,154.0,4,0,0,technical,medium
881,1.0,0.89,1.0,5,253.0,5,0,0,technical,medium
882,1.0,0.11,0.79,6,294.0,4,0,0,technical,medium
883,1.0,0.37,0.51,2,128.0,3,0,0,technical,medium
884,1.0,0.38,0.5,2,153.0,3,0,0,support,medium
